repo_tree,abs_path,rel_path,tracked_status,file_type,size_bytes,sha256_or_flag,git_status,last_modifying_commit,manifest_ref,pin_ref,pointer_ref,contract_ref,manuscript_ref,review_ref,ruling_ref,immutability_ruling_protection,canonical_successor,proposed_disposition,reason,proposed_action,archive_path,verification_status,deputy_ratification_required
MNL,C:/Users/hisham/Repo/MNL/docs/archive/2026-05-26_round2_chain_compression/replaced_by_clean_corrected/JMP_pooled_P3a_estimation_execution_repair_authorization_v1.md,docs/archive/2026-05-26_round2_chain_compression/replaced_by_clean_corrected/JMP_pooled_P3a_estimation_execution_repair_authorization_v1.md,TRACKED,md,36012,b0ed626d74279e3db5a16777a73597c65b07ad5a7e668d7121946ba71e5a354f,clean,376478359966c4a47eda2313feae9da5060b7b98,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 2] Reclassified HISTORICAL_IMMUTABLE_IN_PLACE -> HOLD: relies solely on already resting in an archive/superseded-history path, with no independent pin/manifest/pointer/current-document/ruling support. A resting location is not itself an acceptance record, immutable ruling, or accepted lineage (ruling Sec.4/Sec.5 preamble). Defaulted fail-closed to HOLD pending deputy acceptance review. Original v1 reason: Already resides in an archive/superseded-history path; treated as accepted historical resting place, not re-moved merely because it is superseded (ruling s4).",None -- stays in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/docs/archive/2026-05-26_round2_chain_compression/replaced_by_clean_corrected/JMP_pooled_P3a_estimation_execution_repair_clearance_v1.md,docs/archive/2026-05-26_round2_chain_compression/replaced_by_clean_corrected/JMP_pooled_P3a_estimation_execution_repair_clearance_v1.md,TRACKED,md,20514,134a4c8262674b3ecd2e303fe7e0b6ea72420e43ac288bf53b075ff4b46b672f,clean,376478359966c4a47eda2313feae9da5060b7b98,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 2] Reclassified HISTORICAL_IMMUTABLE_IN_PLACE -> HOLD: relies solely on already resting in an archive/superseded-history path, with no independent pin/manifest/pointer/current-document/ruling support. A resting location is not itself an acceptance record, immutable ruling, or accepted lineage (ruling Sec.4/Sec.5 preamble). Defaulted fail-closed to HOLD pending deputy acceptance review. Original v1 reason: Already resides in an archive/superseded-history path; treated as accepted historical resting place, not re-moved merely because it is superseded (ruling s4).",None -- stays in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/docs/archive/2026-05-26_round2_chain_compression/replaced_by_clean_corrected/JMP_pooled_P3a_estimation_execution_repair_report_v1.md,docs/archive/2026-05-26_round2_chain_compression/replaced_by_clean_corrected/JMP_pooled_P3a_estimation_execution_repair_report_v1.md,TRACKED,md,19826,a7f1f54e38739d2244d11ad1e40c334c22760209f7b92152bf738ce48801ca85,clean,376478359966c4a47eda2313feae9da5060b7b98,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 2] Reclassified HISTORICAL_IMMUTABLE_IN_PLACE -> HOLD: relies solely on already resting in an archive/superseded-history path, with no independent pin/manifest/pointer/current-document/ruling support. A resting location is not itself an acceptance record, immutable ruling, or accepted lineage (ruling Sec.4/Sec.5 preamble). Defaulted fail-closed to HOLD pending deputy acceptance review. Original v1 reason: Already resides in an archive/superseded-history path; treated as accepted historical resting place, not re-moved merely because it is superseded (ruling s4).",None -- stays in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/docs/archive/2026-05-26_round2_chain_compression/replaced_by_clean_corrected/JMP_pooled_P3a_post_estimation_review_v1.md,docs/archive/2026-05-26_round2_chain_compression/replaced_by_clean_corrected/JMP_pooled_P3a_post_estimation_review_v1.md,TRACKED,md,32553,59429a455f110df7ccceb2a68a0f81b794c9653b118c1b1bebd547c65cd3178b,clean,376478359966c4a47eda2313feae9da5060b7b98,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 2] Reclassified HISTORICAL_IMMUTABLE_IN_PLACE -> HOLD: relies solely on already resting in an archive/superseded-history path, with no independent pin/manifest/pointer/current-document/ruling support. A resting location is not itself an acceptance record, immutable ruling, or accepted lineage (ruling Sec.4/Sec.5 preamble). Defaulted fail-closed to HOLD pending deputy acceptance review. Original v1 reason: Already resides in an archive/superseded-history path; treated as accepted historical resting place, not re-moved merely because it is superseded (ruling s4).",None -- stays in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/docs/archive/2026-05-26_round2_chain_compression/replaced_by_clean_corrected/JMP_pooled_P3a_region_dummy_repair_authorization_v1.md,docs/archive/2026-05-26_round2_chain_compression/replaced_by_clean_corrected/JMP_pooled_P3a_region_dummy_repair_authorization_v1.md,TRACKED,md,30723,c3c5deffec9dd8fc1305df140325bec2044d392af428a1e6ac76a2c935728cb2,clean,376478359966c4a47eda2313feae9da5060b7b98,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 2] Reclassified HISTORICAL_IMMUTABLE_IN_PLACE -> HOLD: relies solely on already resting in an archive/superseded-history path, with no independent pin/manifest/pointer/current-document/ruling support. A resting location is not itself an acceptance record, immutable ruling, or accepted lineage (ruling Sec.4/Sec.5 preamble). Defaulted fail-closed to HOLD pending deputy acceptance review. Original v1 reason: Already resides in an archive/superseded-history path; treated as accepted historical resting place, not re-moved merely because it is superseded (ruling s4).",None -- stays in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/docs/archive/2026-05-26_round2_chain_compression/replaced_by_clean_corrected/JMP_pooled_P3a_region_dummy_repair_report_v1.md,docs/archive/2026-05-26_round2_chain_compression/replaced_by_clean_corrected/JMP_pooled_P3a_region_dummy_repair_report_v1.md,TRACKED,md,20160,fc74959ab0e27fc5ed856dddbf78437fb6ade712ffe36ed82b8f4d3618199839,clean,376478359966c4a47eda2313feae9da5060b7b98,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 2] Reclassified HISTORICAL_IMMUTABLE_IN_PLACE -> HOLD: relies solely on already resting in an archive/superseded-history path, with no independent pin/manifest/pointer/current-document/ruling support. A resting location is not itself an acceptance record, immutable ruling, or accepted lineage (ruling Sec.4/Sec.5 preamble). Defaulted fail-closed to HOLD pending deputy acceptance review. Original v1 reason: Already resides in an archive/superseded-history path; treated as accepted historical resting place, not re-moved merely because it is superseded (ruling s4).",None -- stays in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/docs/archive/2026-05-26_round2_chain_compression/replaced_by_clean_corrected/RURO_occ_M0a_implementation_report_v1.md,docs/archive/2026-05-26_round2_chain_compression/replaced_by_clean_corrected/RURO_occ_M0a_implementation_report_v1.md,TRACKED,md,14019,bac9343c04bf0ef100326ee6fac1d777a0e81de75b5a6ba9477d44c414137731,clean,376478359966c4a47eda2313feae9da5060b7b98,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 2] Reclassified HISTORICAL_IMMUTABLE_IN_PLACE -> HOLD: relies solely on already resting in an archive/superseded-history path, with no independent pin/manifest/pointer/current-document/ruling support. A resting location is not itself an acceptance record, immutable ruling, or accepted lineage (ruling Sec.4/Sec.5 preamble). Defaulted fail-closed to HOLD pending deputy acceptance review. Original v1 reason: Already resides in an archive/superseded-history path; treated as accepted historical resting place, not re-moved merely because it is superseded (ruling s4).",None -- stays in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/docs/archive/2026-05-26_round2_chain_compression/strategy_v1_superseded/.gitkeep,docs/archive/2026-05-26_round2_chain_compression/strategy_v1_superseded/.gitkeep,TRACKED,(none),0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,clean,d6ed5e3414d65fda1dcc41805a761db92df40aa4,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 2] Reclassified HISTORICAL_IMMUTABLE_IN_PLACE -> HOLD: relies solely on already resting in an archive/superseded-history path, with no independent pin/manifest/pointer/current-document/ruling support. A resting location is not itself an acceptance record, immutable ruling, or accepted lineage (ruling Sec.4/Sec.5 preamble). Defaulted fail-closed to HOLD pending deputy acceptance review. Original v1 reason: Already resides in an archive/superseded-history path; treated as accepted historical resting place, not re-moved merely because it is superseded (ruling s4).",None -- stays in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/docs/archive/2026-05-26_round2_chain_compression/strategy_v1_superseded/JMP_NC_pilot_stage5_euromod_amendment_v1.md,docs/archive/2026-05-26_round2_chain_compression/strategy_v1_superseded/JMP_NC_pilot_stage5_euromod_amendment_v1.md,TRACKED,md,24162,55cddd5726e087d50540796560945451cb7412a4069f5b23b4e2db9267d0674f,clean,376478359966c4a47eda2313feae9da5060b7b98,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 2] Reclassified HISTORICAL_IMMUTABLE_IN_PLACE -> HOLD: relies solely on already resting in an archive/superseded-history path, with no independent pin/manifest/pointer/current-document/ruling support. A resting location is not itself an acceptance record, immutable ruling, or accepted lineage (ruling Sec.4/Sec.5 preamble). Defaulted fail-closed to HOLD pending deputy acceptance review. Original v1 reason: Already resides in an archive/superseded-history path; treated as accepted historical resting place, not re-moved merely because it is superseded (ruling s4).",None -- stays in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/docs/archive/2026-05-26_round2_chain_compression/workspace_audits_superseded/.gitkeep,docs/archive/2026-05-26_round2_chain_compression/workspace_audits_superseded/.gitkeep,TRACKED,(none),0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,clean,d6ed5e3414d65fda1dcc41805a761db92df40aa4,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 2] Reclassified HISTORICAL_IMMUTABLE_IN_PLACE -> HOLD: relies solely on already resting in an archive/superseded-history path, with no independent pin/manifest/pointer/current-document/ruling support. A resting location is not itself an acceptance record, immutable ruling, or accepted lineage (ruling Sec.4/Sec.5 preamble). Defaulted fail-closed to HOLD pending deputy acceptance review. Original v1 reason: Already resides in an archive/superseded-history path; treated as accepted historical resting place, not re-moved merely because it is superseded (ruling s4).",None -- stays in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/docs/archive/2026-05-26_round2_chain_compression/workspace_audits_superseded/RURO_EXTERNAL_STORAGE_HYGIENE_AUDIT_2026-05-12.md,docs/archive/2026-05-26_round2_chain_compression/workspace_audits_superseded/RURO_EXTERNAL_STORAGE_HYGIENE_AUDIT_2026-05-12.md,TRACKED,md,18920,6047f6294378cdc3b10188246ed410e2247701ce3de6d9cd0c18c926450f6d51,clean,376478359966c4a47eda2313feae9da5060b7b98,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 2] Reclassified HISTORICAL_IMMUTABLE_IN_PLACE -> HOLD: relies solely on already resting in an archive/superseded-history path, with no independent pin/manifest/pointer/current-document/ruling support. A resting location is not itself an acceptance record, immutable ruling, or accepted lineage (ruling Sec.4/Sec.5 preamble). Defaulted fail-closed to HOLD pending deputy acceptance review. Original v1 reason: Already resides in an archive/superseded-history path; treated as accepted historical resting place, not re-moved merely because it is superseded (ruling s4).",None -- stays in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/docs/archive/2026-05-26_round2_chain_compression/workspace_audits_superseded/RURO_PROJECT_HYGIENE_CLEANUP_LOG_2026-05-11.md,docs/archive/2026-05-26_round2_chain_compression/workspace_audits_superseded/RURO_PROJECT_HYGIENE_CLEANUP_LOG_2026-05-11.md,TRACKED,md,5179,c1b05f63cc6f51c4ac16c8fd9cb8d87577e2138a6316c4d2ba5e58510eaec7f6,clean,376478359966c4a47eda2313feae9da5060b7b98,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 2] Reclassified HISTORICAL_IMMUTABLE_IN_PLACE -> HOLD: relies solely on already resting in an archive/superseded-history path, with no independent pin/manifest/pointer/current-document/ruling support. A resting location is not itself an acceptance record, immutable ruling, or accepted lineage (ruling Sec.4/Sec.5 preamble). Defaulted fail-closed to HOLD pending deputy acceptance review. Original v1 reason: Already resides in an archive/superseded-history path; treated as accepted historical resting place, not re-moved merely because it is superseded (ruling s4).",None -- stays in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/docs/archive/2026-05-26_round2_chain_compression/workspace_audits_superseded/RURO_WORKSPACE_AUDIT_2026-05-11.md,docs/archive/2026-05-26_round2_chain_compression/workspace_audits_superseded/RURO_WORKSPACE_AUDIT_2026-05-11.md,TRACKED,md,8584,98ead0adb90f96050fc37973aec6f8ffa085579b50da7c6161b906a1c99b90a0,clean,376478359966c4a47eda2313feae9da5060b7b98,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 2] Reclassified HISTORICAL_IMMUTABLE_IN_PLACE -> HOLD: relies solely on already resting in an archive/superseded-history path, with no independent pin/manifest/pointer/current-document/ruling support. A resting location is not itself an acceptance record, immutable ruling, or accepted lineage (ruling Sec.4/Sec.5 preamble). Defaulted fail-closed to HOLD pending deputy acceptance review. Original v1 reason: Already resides in an archive/superseded-history path; treated as accepted historical resting place, not re-moved merely because it is superseded (ruling s4).",None -- stays in place.,N/A,N/A,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/docs/archive/commands/commands_20260122_143200.txt,docs/archive/commands/commands_20260122_143200.txt,TRACKED,txt,729,fd3cdcd0a75b129aa092790cb8ffa905434244916bcec5149907917e4683a0e0,clean,19ded8d4bc282818b3a849db3a751b5f516959bc,False,False,False,False,False,False,False,,,HOLD,"[HK01 v2 / R4 correction, Codex review 2026-08-24 Sec.6 finding 2] Reclassified HISTORICAL_IMMUTABLE_IN_PLACE -> HOLD: relies solely on already resting in an archive/superseded-history path, with no independent pin/manifest/pointer/current-document/ruling support. A resting location is not itself an acceptance record, immutable ruling, or accepted lineage (ruling Sec.4/Sec.5 preamble). Defaulted fail-closed to HOLD pending deputy acceptance review. Original v1 reason: Already resides in an archive/superseded-history path; treated as accepted historical resting place, not re-moved merely because it is superseded (ruling s4).",None -- stays in place.,N/A,N/A,N/A (HOLD)
